GeneName,KPN15_pOXA.48_1,KPN15_pOXA.48_2,KPN15_pOXA.48_3,PF_KPN04.1,PF_KPN04.2,PF_KPN04.3,TC_KPN04.1,TC_KPN04.2,TC_KPN04.3,PF_KPN10.1,PF_KPN10.2,TC_KPN10.1,TC_KPN10.2,PF_KPN07.1,PF_KPN07.2,PF_KPN07.3,TC_KPN07.1,TC_KPN07.2,TC_KPN07.3,PF_KPN15.1,PF_KPN15.2,TC_KPN15.1,TC_KPN15.2,TC_KPN15.3,PF_KPN18.1,PF_KPN18.2,PF_KPN18.3,TC_KPN18.1,TC_KPN18.2,TC_KPN18.3,51485,51486,51487,51488,51489,51490,51491,51492,51493,51494,51495,51496,51461,51462,51463,51464,51465,51466,51467,51468,51469,51470,51471,51472
degS,118.228822424479,116.275686906746,122.346523584742,115.452621029612,123.681979209886,131.637690745246,183.792716726135,258.205696963773,131.916997966781,138.57204729704,136.003551722586,128.611982895857,102.90347829041,154.75259109076,152.535467546903,148.474669989152,116.912541201052,154.991527757894,186.039958622215,120.870835418621,104.177140763875,100.098424852508,108.408672743299,107.060756573442,101.159806151138,97.0881077780859,108.510864477385,194.182837229049,150.536624731814,180.326214316708,127.403751614472,127.730394767723,111.859782798919,123.778921059673,126.446089153396,127.780779216274,101.000587852753,100.546296451287,101.798595787687,100.152387311856,101.167475634726,100.62607897147,119.444980465584,121.87792317217,106.522232002901,114.35690051124,116.750035495534,121.07470238284,112.34573711847,111.333562706028,111.944722932496,114.45987121355,110.86704847255,111.519664683292
deoA,463.431694316273,522.159962019884,571.981039863687,185.993937340983,194.79911725557,237.462492834888,384.724491853628,108.657100001699,219.369543689327,240.579521099694,244.317091688079,172.428080490795,327.439076016099,275.373978296681,268.584827887371,265.260501539373,204.790145352173,367.192283522176,333.08516926586,252.047344989865,247.879882184285,278.528309389892,181.209709625435,212.833348963513,337.982710308553,193.730448302829,164.804318028597,112.086817121292,151.128124239601,168.722078657376,111.478282662663,111.764095421758,111.859782798919,108.306555927213,110.640328009222,111.80818181424,115.429243260289,114.910053087185,130.883908869883,114.45987121355,130.072468673219,129.376387249032,104.514357907386,106.643182775648,106.522232002901,100.062287947335,102.156281058593,105.940364584985,126.388954258279,111.333562706028,125.937813299058,128.767355115244,124.725429531619,125.459622768704
deoB,2821.47499932072,3021.22272726654,2779.96035899772,1562.1766393355,1726.552859778,2627.28566403707,3973.16101593723,369.094865576846,785.683397370286,1147.00761177882,1539.29776201475,1169.63551593274,1285.72121459515,1342.98335572677,1270.30501638405,1207.61771953607,946.561027627781,3107.84942184496,2845.40933469629,1020.40896502614,952.14086339903,777.835836908615,580.390048490056,762.306937847795,843.461277053202,1192.9623233963,1137.32605570002,462.787281862054,755.837787700599,358.393216381157,143.32922056628,143.696694113688,127.839751770193,139.251286192132,142.251850297571,127.780779216274,144.286554075362,143.637566358981,145.426565410981,143.074839016937,144.524965192466,158.126695526595,134.375603023782,137.112663568691,136.957155432301,128.651513075145,131.343789932476,136.209040180695,126.388954258279,111.333562706028,139.93090366562,128.767355115244,124.725429531619,125.459622768704
deoC,158.059923027378,166.849126936817,185.949048480781,139.59342705617,129.786794850373,160.345482801479,246.83689134822,98.5681498782869,214.245710325245,186.665990812177,203.504905684654,178.687523004358,248.466639188574,209.313583680862,192.199396993899,190.133030633591,200.374185344579,257.920264338425,234.089214645344,177.993715007445,195.86477946156,182.575973140743,117.202461356785,151.430856222863,389.363773411717,164.398963032865,173.066566592865,76.1382523508594,107.65291041725,201.788730713173,31.8509379036179,31.9325986919307,31.9599379425483,46.4170953973772,31.611522288349,47.9177922061029,57.7146216301446,57.4550265435925,58.1706261643924,71.5374195084686,72.262482596233,43.1254624163441,44.7918676745941,45.7042211895636,60.8698468588004,57.17845025562,72.968772184709,45.4030133935649,56.172868559235,83.5001720295213,55.972361466248,71.5374195084686,83.1502863544126,69.6997904270577
deoD,2029.48941167154,2038.28253386156,1974.32837698122,1100.91480989947,1194.32393257546,1645.2700993572,2367.85996295765,344.452828107274,914.300299272065,610.617397003834,903.65074513306,958.281527310727,958.074042566329,735.59472745355,761.147275174247,722.909044687391,878.776041511213,1839.1929012012,1683.17268209664,574.320498134032,554.093085783602,560.018110639327,390.530710720209,487.4985787288,695.834189301489,800.41968010253,721.900197888634,334.139889958878,516.280487046829,380.985338903752,127.403751614472,127.730394767723,127.839751770193,123.778921059673,126.446089153396,127.780779216274,129.857898667825,129.273809723083,130.883908869883,128.767355115244,144.524965192466,143.751541387814,134.375603023782,137.112663568691,121.739693717601,128.651513075145,131.343789932476,121.07470238284,126.388954258279,111.333562706028,125.937813299058,128.767355115244,124.725429531619,125.459622768704
deoR,51.0006684968341,56.192711144524,38.2056833576903,69.6007654272201,62.1581228849681,63.8487027805286,71.9151445484172,58.0337838957305,74.6863846289871,51.0586386633308,58.9385792420037,79.710088258649,60.9721317271795,57.3746760644795,54.140675209549,67.8876988279737,73.7465321268204,93.8327086966707,98.5130475248069,83.181512803314,78.7573306762161,80.1083548006017,66.8904576501207,79.007403246711,68.0451916771643,60.4460395532987,69.0723979972797,64.3236959515881,78.5708512843847,72.1921006062905,95.5528137108536,95.7977960757922,95.8798138276449,92.8341907947544,110.640328009222,95.8355844122058,101.000587852753,100.546296451287,101.798595787687,100.152387311856,101.167475634726,100.62607897147,104.514357907386,106.643182775648,91.3047702882005,100.062287947335,102.156281058593,105.940364584985,98.3025199786612,97.4168673677748,97.9516325659339,100.152387311856,97.0086674134814,97.5797065978809
der,510.849671224487,405.668149301044,431.083779850933,533.135592833278,506.46184820048,558.63594233795,468.438887663283,381.594449800542,301.785100681081,409.347537498704,407.232221102297,760.326657819309,553.639441843553,413.366802605279,405.231184231472,380.622115631664,643.184575106071,470.839127567223,470.955145091019,396.326783126587,440.512084640477,436.968123875371,436.950381761888,417.078936704558,705.020824284591,734.356973157111,484.38809249448,564.271291958359,624.820646725759,439.930240394521,111.478282662663,111.764095421758,111.859782798919,108.306555927213,110.640328009222,111.80818181424,115.429243260289,114.910053087185,116.341252328785,114.45987121355,101.167475634726,100.62607897147,104.514357907386,106.643182775648,121.739693717601,114.35690051124,116.750035495534,105.940364584985,112.34573711847,111.333562706028,111.944722932496,114.45987121355,110.86704847255,111.519664683292
dgcN,40.8848334230819,51.8701949026375,54.3271566820336,70.3061785903338,79.9175865663876,73.4179667992728,58.9962563061866,34.7309875929833,43.5091612780494,36.5645734943853,32.8054356158322,40.0995536025105,30.4860658635897,41.8382499233518,42.0178718474109,36.1988603890419,48.0235650825851,38.5384339289897,38.3911141089321,18.6974373911874,20.2770739427571,24.2842332482416,25.2280820878688,16.8892637375216,32.4736864518963,55.1859859638523,46.9295718450417,59.880614912546,79.0637675408739,39.1254485504931,63.7018758072358,63.8651973838615,79.8998448563707,61.8894605298363,63.223044576698,63.8903896081372,86.5719324452169,71.8187831794907,72.7132827054905,85.8449034101623,86.7149791154796,86.2509248326882,74.6531127909902,60.9389615860848,76.0873085735005,71.4730628195249,72.968772184709,75.6716889892748,84.2593028388524,83.5001720295213,69.9654518328099,71.5374195084686,69.2919052953439,83.6397485124693
dgoD,36.4591555783153,34.3640041229974,39.972420160358,12.1487822536251,9.83113168078578,13.5899631862838,18.6031990688121,8.0354470009473,19.4531978568524,42.0547496947434,48.2629120585464,13.8881380769671,21.2257932975164,40.247907090008,32.6021022457502,37.7417626351322,15.7870570271487,27.1683990741636,20.4028247937406,17.6668699759251,20.5709445796087,14.363235518777,12.8302817475447,12.7385124799951,22.9665874577556,17.6523832323793,28.8627883178425,16.0556792092661,12.4214896635288,8.7287746110024,63.7018758072358,79.8314967298269,63.9198758850966,77.3618256622953,63.223044576698,63.8903896081372,57.7146216301446,57.4550265435925,58.1706261643924,71.5374195084686,57.8099860769864,57.5006165551255,89.5837353491882,91.4084423791272,106.522232002901,100.062287947335,87.5625266216508,90.8060267871297,70.2160856990437,83.5001720295213,69.9654518328099,71.5374195084686,83.1502863544126,83.6397485124693
dhaK,1194.09003183083,1218.51732858779,1151.69155323904,614.806761273778,623.484028529833,515.775289211978,586.259148432427,43.3914138051154,365.702750782168,447.010146233161,1439.65820163581,137.805539087652,254.501423557476,633.078781734928,372.982173345785,477.587587559032,128.173239220417,298.613020660961,280.086115511706,16.1946308112647,19.689332669054,21.470815981677,17.4434167578979,21.0400149950481,61.3154474453569,474.296357556857,207.988337191171,182.772197287872,240.838882920642,27.2132384931251,111.478282662663,127.730394767723,143.819720741467,123.778921059673,126.446089153396,143.753376618309,101.000587852753,100.546296451287,101.798595787687,100.152387311856,115.619972153973,115.001233110251,104.514357907386,106.643182775648,121.739693717601,114.35690051124,116.750035495534,121.07470238284,84.2593028388524,83.5001720295213,83.9585421993719,85.8449034101623,83.1502863544126,83.6397485124693
dhaL,416.645957100169,377.787919540877,336.563360908208,736.999996973143,614.287163409098,610.020477699106,830.942891740275,60.4444179960147,278.337049692911,466.115959410407,1239.93426141196,178.100700268711,235.876830418969,565.795046478076,330.964301498374,403.528279746697,124.198875213582,454.083286728531,384.997682054668,25.1752897156933,23.2157803112727,22.2111889465624,17.5875772269714,25.1907662525745,72.6385091687155,485.44053889043,243.240597732047,261.434927501824,315.564987404411,20.6409846683704,127.403751614472,143.696694113688,143.819720741467,139.251286192132,142.251850297571,143.753376618309,86.5719324452169,86.1825398153888,87.2559392465886,85.8449034101623,101.167475634726,115.001233110251,104.514357907386,106.643182775648,136.957155432301,114.35690051124,116.750035495534,121.07470238284,56.172868559235,69.5834766912677,69.9654518328099,71.5374195084686,69.2919052953439,69.6997904270577
dhaM,975.756591489016,967.163009122096,897.060611554554,977.310747873882,885.991101070815,820.463872128127,1087.42588630936,59.9087215292849,324.364705336357,975.274900231622,2910.78738048952,406.179136856649,512.956671356646,1306.16080243166,787.393732938876,912.092597015695,249.612139429253,1115.46026154716,972.574890759613,31.8003659566652,27.6238398640459,28.578396444577,27.3904891239718,32.7766219990885,68.8997623732669,814.238464956161,353.954728493237,542.964698793861,628.665393526376,34.4016411139506,127.403751614472,143.696694113688,159.799689712741,139.251286192132,142.251850297571,143.753376618309,101.000587852753,100.546296451287,101.798595787687,100.152387311856,115.619972153973,115.001233110251,119.444980465584,121.87792317217,136.957155432301,128.651513075145,116.750035495534,136.209040180695,84.2593028388524,83.5001720295213,83.9585421993719,85.8449034101623,83.1502863544126,83.6397485124693
dhaR,251.42065089555,266.267000500206,266.335573002164,226.986280041925,231.428011098497,243.654369552899,294.809029687703,64.9978379632182,96.3106983180775,341.928173758306,950.356789060686,215.266140192989,311.519731042961,484.320559785233,340.968556700138,348.458538040089,202.361367347997,330.090064522216,314.251792533177,46.3755336868034,43.1989836171782,48.420391903506,49.7353618303699,41.7937712826805,81.077394792728,212.5418263939,106.527924821961,225.082446273297,244.58504646996,102.896848943817,95.5528137108536,95.7977960757922,127.839751770193,92.8341907947544,110.640328009222,111.80818181424,72.1432770376808,71.8187831794907,72.7132827054905,85.8449034101623,72.262482596233,71.8757706939068,89.5837353491882,91.4084423791272,106.522232002901,85.7676753834299,87.5625266216508,90.8060267871297,84.2593028388524,97.4168673677748,83.9585421993719,85.8449034101623,83.1502863544126,83.6397485124693
diaA,93.992967560281,106.550025362501,88.9993664343883,44.2058915551263,52.8819744442267,41.8956853257625,47.2831309665641,35.713097781988,97.1791446509727,47.4351223710944,56.8256867786111,50.4667552655986,58.9952196063324,55.4173310388256,62.3794736110021,63.0216225133812,67.2329911156192,57.0895434289693,60.6048405115846,42.9893836080844,39.8194712933854,33.7610071987748,30.2736985054426,38.358666793693,39.4170733577294,47.2513288543485,47.3702251018026,36.4534603430507,43.9681300788401,38.9200656184695,111.478282662663,111.764095421758,111.859782798919,108.306555927213,110.640328009222,111.80818181424,101.000587852753,100.546296451287,101.798595787687,100.152387311856,101.167475634726,100.62607897147,89.5837353491882,91.4084423791272,91.3047702882005,85.7676753834299,102.156281058593,90.8060267871297,98.3025199786612,83.5001720295213,97.9516325659339,100.152387311856,97.0086674134814,83.6397485124693
dinD,80.2944408979082,106.98227698669,105.783366059732,19.986706288222,23.071446121844,18.7364581207345,26.8712875438397,32.2310707482442,110.205839644401,135.277941576825,185.267307579581,28.6565102574039,70.3364522996132,158.422613013861,123.464278901776,130.19721261239,51.0043380877111,25.7321841451329,42.0129173267559,42.5477118586863,39.8194712933854,30.6514407462561,27.2463286548983,32.347233937965,43.9035695122677,27.9941835099348,26.3290320914671,27.365340035919,27.3075606095038,32.8612691237737,127.403751614472,127.730394767723,111.859782798919,123.778921059673,126.446089153396,127.780779216274,101.000587852753,100.546296451287,101.798595787687,114.45987121355,101.167475634726,100.62607897147,104.514357907386,106.643182775648,106.522232002901,100.062287947335,102.156281058593,105.940364584985,98.3025199786612,111.333562706028,111.944722932496,114.45987121355,110.86704847255,97.5797065978809
dinF,123.286739961355,117.572441779312,111.966944869069,319.317025169476,375.247953589993,380.036485315841,250.109676369585,502.751134025936,70.0836190646425,288.453857566817,203.727315417643,260.353687048495,266.050752263478,350.242425527942,279.530660049302,268.939729972357,221.79159138141,198.317344783652,203.303887293842,192.127210988186,215.113306175336,261.943954976459,241.612946167246,180.34298567184,225.820306445095,237.05902532776,155.660762950807,391.395047893808,326.310561795876,359.420131041275,79.6273447590447,79.8314967298269,79.8998448563707,77.3618256622953,63.223044576698,79.8629870101715,86.5719324452169,71.8187831794907,72.7132827054905,85.8449034101623,86.7149791154796,100.62607897147,74.6531127909902,60.9389615860848,76.0873085735005,71.4730628195249,72.968772184709,75.6716889892748,84.2593028388524,83.5001720295213,83.9585421993719,71.5374195084686,83.1502863544126,83.6397485124693
dinG,169.44023748535,165.336246252157,153.706101832095,195.164308461462,192.896317575418,190.420312574675,188.701894258182,273.919459987848,67.9125032324045,195.999290352786,202.504061886205,174.579763854832,179.170666952565,243.200119437495,207.146931236535,177.433758300386,171.118450294269,153.555312828863,163.94695899349,196.543928482167,179.995765071576,145.557324896472,146.322876109639,158.014806493422,211.826711296416,151.204252333915,114.129193501087,223.567759555441,194.603338061952,257.13943089353,95.5528137108536,95.7977960757922,95.8798138276449,92.8341907947544,94.834566865047,95.8355844122058,101.000587852753,100.546296451287,101.798595787687,100.152387311856,101.167475634726,100.62607897147,104.514357907386,91.4084423791272,106.522232002901,100.062287947335,102.156281058593,105.940364584985,98.3025199786612,111.333562706028,97.9516325659339,100.152387311856,110.86704847255,111.519664683292
dinI,37.5128883984978,52.5185723389205,59.8482091903703,17.0082951550752,26.0842122820848,28.4665501061802,40.1346794725299,54.2839086286218,8.68446332895198,21.6312942294111,18.5712127045559,22.6904791116645,19.9772172211919,21.5307952821927,20.008510403529,18.8708813175661,17.001446029237,12.5668806290184,14.1250325495127,143.396094637925,99.3282752558248,77.4430121270142,77.2700114234153,89.0264580062577,42.5148921311011,26.5677282992375,37.3453635104909,32.9191913347217,28.1948098711845,60.2798905489225,79.6273447590447,79.8314967298269,79.8998448563707,77.3618256622953,79.0288057208725,79.8629870101715,72.1432770376808,57.4550265435925,72.7132827054905,57.2299356067749,57.8099860769864,71.8757706939068,74.6531127909902,76.173701982606,76.0873085735005,57.17845025562,72.968772184709,75.6716889892748,70.2160856990437,69.5834766912677,55.972361466248,57.2299356067749,69.2919052953439,55.7598323416462
djlA,67.4389004916814,81.0471795353711,60.2898933910372,108.712006359858,111.075931328878,120.058077142732,121.954305006657,211.600104358279,112.11642157677,111.779987439292,113.09534922475,114.626041029615,101.654902214086,121.233057526437,107.928259059036,110.376852989538,127.952441220037,159.539541699824,177.830537995148,132.354300902972,122.544055567097,111.500168511743,111.72436353199,135.686627315004,139.1882021277,121.159539458603,197.522822343098,198.928855611662,171.239107504362,163.895579754822,95.5528137108536,95.7977960757922,95.8798138276449,92.8341907947544,94.834566865047,95.8355844122058,86.5719324452169,86.1825398153888,87.2559392465886,85.8449034101623,86.7149791154796,86.2509248326882,89.5837353491882,91.4084423791272,91.3047702882005,85.7676753834299,87.5625266216508,90.8060267871297,84.2593028388524,83.5001720295213,83.9585421993719,85.8449034101623,83.1502863544126,83.6397485124693
dkgA,63.6454623390243,66.7828759371458,64.4858932973732,73.1278312427887,89.8280015671797,79.7706714839853,115.753238650387,179.99401282122,144.943692960209,118.587805927736,149.014521102424,64.9417160782122,96.2444058833464,109.366653308411,101.454917457894,142.303061004791,75.9545121306174,127.942813261149,109.016276856496,1084.59859260534,970.360842883827,1099.75000204079,746.318748393696,871.371505373146,100.732520803086,43.4177304755995,85.0460785548643,39.8867502368561,47.911460130754,52.7834135300616,127.403751614472,127.730394767723,111.859782798919,123.778921059673,126.446089153396,127.780779216274,101.000587852753,114.910053087185,116.341252328785,100.152387311856,101.167475634726,100.62607897147,119.444980465584,121.87792317217,106.522232002901,114.35690051124,116.750035495534,121.07470238284,98.3025199786612,97.4168673677748,97.9516325659339,100.152387311856,97.0086674134814,97.5797065978809
dkgB,9.06210225356969,10.8062906047162,11.9254734180074,19.4380516058002,28.1455786022496,25.7324746722533,18.4309472255824,3.74987526710874,49.1540624418682,8.8940854445802,8.78518445305338,26.113611736269,17.6881610812637,8.318716359029,10.0042552017645,9.25741347654187,26.8269570461338,30.7589363967403,24.6282618812017,3.53337399518502,4.99580082647639,5.18261075419789,3.6040117268384,4.58013931864992,12.1776324194611,25.4978868912145,32.9388309428814,16.8635121254556,18.8294009978889,5.23726476660144,47.7764068554268,47.8988980378961,63.9198758850966,61.8894605298363,47.4172834325235,47.9177922061029,57.7146216301446,57.4550265435925,58.1706261643924,71.5374195084686,57.8099860769864,57.5006165551255,59.7224902327921,45.7042211895636,60.8698468588004,57.17845025562,58.3750177477672,45.4030133935649,56.172868559235,83.5001720295213,55.972361466248,57.2299356067749,69.2919052953439,69.6997904270577
dksA,430.976723454652,472.883276862379,439.034095462938,174.78570597151,173.868320773897,204.894829577817,277.583845364729,565.784751611145,440.823358577603,305.034189691899,327.943151291828,269.54724324029,316.82617936734,303.510813040455,298.009107892561,349.645385921697,252.592912434379,218.544038367501,200.164991171728,553.709149828786,518.387803406139,461.992730088498,392.116475880018,402.479742626361,386.265954638346,230.194209626279,231.122633171121,237.704835588757,225.065562712987,297.599868502176,159.254689518089,159.662993459654,159.799689712741,154.723651324591,158.057611441745,159.725974020343,144.286554075362,143.637566358981,145.426565410981,143.074839016937,144.524965192466,143.751541387814,134.375603023782,137.112663568691,136.957155432301,128.651513075145,131.343789932476,136.209040180695,126.388954258279,125.250258044282,125.937813299058,128.767355115244,124.725429531619,125.459622768704
dmpG,0.842986256146018,1.08062906047162,1.32505260200082,2.35137721037906,2.61634956020912,2.49283348387454,5.08142937527739,5.71409564511808,3.90800849802839,4.28233743627936,2.44650706287562,3.52093641387897,2.28905613992824,2.69134941027409,4.11939920072656,1.6615870342511,2.75997500474627,3.59053732257668,4.94979773102583,4.41671749398128,4.26112423434751,3.70186482442707,3.6040117268384,4.58013931864992,2.77735476233324,3.20952422406896,3.96587931084859,6.96755890213435,4.63341281099885,2.978052514342,47.7764068554268,31.9325986919307,31.9599379425483,46.4170953973772,47.4172834325235,31.9451948040686,43.2859662226085,57.4550265435925,43.6279696232943,71.5374195084686,43.3574895577398,43.1254624163441,44.7918676745941,45.7042211895636,45.6523851441003,57.17845025562,58.3750177477672,45.4030133935649,56.172868559235,69.5834766912677,55.972361466248,57.2299356067749,69.2919052953439,55.7598323416462
dmsB,84.2986256146018,79.7504246628052,80.1656824210495,208.018503878201,163.957905773105,152.625740399803,136.940215367645,114.014064668997,432.486273781809,195.45027273275,232.30696610669,509.166526962609,639.270951078141,160.012955847205,338.14382581964,187.878019658536,657.978041131511,139.073478961137,131.471456807003,92.4566195406747,103.736334808598,104.688737234797,121.383114959917,138.262955681744,719.01441943327,659.557228046171,200.056578569473,344.944655212912,431.203141176786,349.35636737212,31.8509379036179,31.9325986919307,47.9399069138224,46.4170953973772,47.4172834325235,31.9451948040686,43.2859662226085,43.0912699076944,29.0853130821962,57.2299356067749,43.3574895577398,28.7503082775627,74.6531127909902,76.173701982606,76.0873085735005,71.4730628195249,72.968772184709,75.6716889892748,56.172868559235,69.5834766912677,41.979271099686,42.9224517050812,69.2919052953439,55.7598323416462
dmsD,39.8311006028993,33.2833750625257,26.0593678393494,36.0544505591456,34.0125442827185,38.196642091626,27.1296653086843,69.5512579304217,24.3164973210656,41.066517978679,39.0329081395156,45.1853506447801,40.7868184932668,45.0189355900393,39.1931409669127,32.9943711087005,35.8796750617015,28.484929425775,30.4231470297198,61.3923731663398,80.9613604526027,83.5140704390746,73.8101601656504,82.7287664431141,199.114972191891,203.002407172362,88.7916312373324,157.830356000522,181.688932141934,163.382122424763,63.7018758072358,63.8651973838615,63.9198758850966,61.8894605298363,63.223044576698,63.8903896081372,72.1432770376808,71.8187831794907,58.1706261643924,71.5374195084686,57.8099860769864,71.8757706939068,74.6531127909902,76.173701982606,91.3047702882005,85.7676753834299,87.5625266216508,90.8060267871297,84.2593028388524,69.5834766912677,69.9654518328099,71.5374195084686,69.2919052953439,69.6997904270577
dnaA,428.237018122177,397.023116817271,381.173465175569,461.183450195679,543.487158643439,574.155841124652,431.749245055348,574.355895078822,230.833035283544,377.943729632655,319.04676197228,425.055268186611,296.640866133428,372.751893322961,367.56810582483,350.950918591465,341.022511586449,304.477564954503,333.930256683353,313.145270323273,355.289599953527,340.275414661336,445.311688968153,338.071533457847,570.212296974416,524.578903733937,451.889914808359,728.160394830302,733.952305912477,753.960743458584,127.403751614472,127.730394767723,127.839751770193,123.778921059673,126.446089153396,127.780779216274,115.429243260289,114.910053087185,116.341252328785,114.45987121355,115.619972153973,115.001233110251,134.375603023782,137.112663568691,136.957155432301,128.651513075145,131.343789932476,136.209040180695,126.388954258279,111.333562706028,125.937813299058,114.45987121355,110.86704847255,125.459622768704
dnaB,88.3028103312954,81.2633053474655,82.1532613240507,127.836541004275,130.421061410424,115.876550008491,130.566897168144,100.175239278476,161.357328651928,78.0703055690929,93.6344975882398,150.226620325503,102.383238258609,85.3891767441507,109.693715859347,98.9831133261015,136.894760235415,132.251458048241,116.984243935708,26.0586332144895,29.0931930483037,30.2072169673249,32.4361055415456,34.2079155361666,37.2806466174731,55.5425997665267,55.7426369802608,53.41795158303,59.0513675274108,39.1254485504931,79.6273447590447,79.8314967298269,79.8998448563707,77.3618256622953,79.0288057208725,79.8629870101715,72.1432770376808,71.8187831794907,72.7132827054905,85.8449034101623,72.262482596233,71.8757706939068,89.5837353491882,91.4084423791272,91.3047702882005,100.062287947335,102.156281058593,90.8060267871297,98.3025199786612,97.4168673677748,97.9516325659339,100.152387311856,97.0086674134814,97.5797065978809
dnaC,73.129057720667,67.6473791855231,78.8406298190487,128.620333407734,131.3724612505,149.167939115719,116.52837194492,133.924116682455,83.5445372245181,202.587501793216,195.053335831084,125.775673006899,116.221623104538,198.058849783352,180.900473471906,178.976660546476,115.477354198584,211.602332877186,267.771984571105,136.771018396954,141.204841007171,129.41719426197,130.321064042477,114.789741673664,170.166389861417,121.33784635994,166.12627779888,138.038449553879,128.848309446287,134.115054611402,111.478282662663,111.764095421758,111.859782798919,108.306555927213,110.640328009222,111.80818181424,115.429243260289,100.546296451287,101.798595787687,100.152387311856,86.7149791154796,100.62607897147,104.514357907386,106.643182775648,106.522232002901,100.062287947335,102.156281058593,121.07470238284,112.34573711847,97.4168673677748,97.9516325659339,100.152387311856,97.0086674134814,97.5797065978809
dnaJ,103.898056069997,115.627309470463,99.8206293507283,65.7601826502676,65.4880223252343,61.6775252300572,136.85408944603,43.2128483162055,754.419329386059,91.7957460699883,66.3893052971249,143.869374022666,182.500203156097,98.9682578596245,68.3820267320609,118.684788160793,250.053735430012,73.2469613805644,75.4542337046621,37.6893226153069,45.5499487119906,43.9781541141936,59.8265946655174,49.0933683217788,50.2060283960239,92.1846679913139,115.891806528131,36.049543884956,49.5873754028175,64.490240655406,127.403751614472,127.730394767723,111.859782798919,108.306555927213,126.446089153396,127.780779216274,115.429243260289,114.910053087185,130.883908869883,114.45987121355,115.619972153973,115.001233110251,119.444980465584,121.87792317217,121.739693717601,114.35690051124,116.750035495534,121.07470238284,112.34573711847,111.333562706028,125.937813299058,128.767355115244,110.86704847255,125.459622768704
dnaK,618.962658575214,623.739093704216,675.997669120751,236.391788883441,231.982994338542,256.038122988921,456.467384558816,124.192297536863,5144.84976533774,608.42132652369,402.45041184304,804.044951624973,1105.7181635917,558.210334503667,376.98387542649,720.891403288658,1658.41378085194,508.779138609116,480.734013779143,283.84771094653,328.547372000036,329.762118559963,289.762542837807,330.342548357625,407.523400703896,495.247418463974,794.277495311621,124.810185551276,193.814672051569,249.951028272704,159.254689518089,175.629292805619,159.799689712741,154.723651324591,173.86337258592,159.725974020343,158.715209482898,172.365079630778,174.511878493177,157.382322918631,158.977461711713,158.126695526595,164.236848140178,167.582144361733,167.392078861701,157.240738202955,160.53129880636,166.477715776404,154.475388537896,153.083648720789,167.917084398744,157.382322918631,152.442191649757,153.339538939527
dnaN,338.669728406663,304.089017616713,314.479150874861,292.981600413231,334.813460386761,329.214847838141,236.674032597665,281.597776010975,297.095490483447,232.783470895186,228.526000645882,397.670207189775,299.346114298798,241.854444732358,241.749884522639,223.839510471256,387.831687666946,193.051223377206,198.836996658526,147.518364298975,152.665795844382,149.259189720899,184.237079475979,139.407990511407,435.831055012293,407.43126955542,253.485785951739,367.0590812936,398.96641800239,458.414704276644,111.478282662663,111.764095421758,111.859782798919,108.306555927213,110.640328009222,111.80818181424,101.000587852753,100.546296451287,101.798595787687,100.152387311856,101.167475634726,100.62607897147,119.444980465584,121.87792317217,121.739693717601,100.062287947335,116.750035495534,121.07470238284,112.34573711847,111.333562706028,111.944722932496,114.45987121355,110.86704847255,111.519664683292
dnaT,66.5959142355354,76.0762858572017,63.1608406953723,101.736253969067,108.459581768669,102.286586822207,71.6567667835726,123.835166559043,55.8410992051613,132.203442904624,109.314383763943,74.9177025842026,81.4695889801733,142.274516552217,125.347432822108,114.174766210683,59.7258591027093,94.9098698934437,93.4425230198536,105.706772022619,98.8874693005474,90.1774271230433,86.4962814441216,87.4520351154718,90.7981364608943,83.9825505298044,100.358779227307,114.611294984384,104.103913370527,125.078205602364,111.478282662663,95.7977960757922,111.859782798919,108.306555927213,94.834566865047,95.8355844122058,101.000587852753,86.1825398153888,87.2559392465886,85.8449034101623,86.7149791154796,100.62607897147,104.514357907386,91.4084423791272,106.522232002901,100.062287947335,102.156281058593,105.940364584985,98.3025199786612,83.5001720295213,83.9585421993719,85.8449034101623,83.1502863544126,83.6397485124693
dpaL,2.31821220440155,3.24188718141485,3.53347360533552,1.33244708588147,1.26853312010139,1.76910763371742,1.98089619714203,1.7856548890994,3.03956216513319,1.53724933610028,1.6680729974152,2.05387957476273,3.12144019081124,1.83501096155052,1.29466832022835,1.18684788160793,2.09758100360717,3.23148359031902,1.56944806105697,2.65003049638877,1.76322382110932,1.18459674381666,1.5857651598089,2.57632836674058,1.9227840662307,2.31798971738314,3.08457279732668,2.01958229047373,1.97166502595696,1.12960612612972,47.7764068554268,47.8988980378961,47.9399069138224,46.4170953973772,47.4172834325235,47.9177922061029,57.7146216301446,57.4550265435925,43.6279696232943,71.5374195084686,57.8099860769864,57.5006165551255,44.7918676745941,45.7042211895636,45.6523851441003,42.883837691715,58.3750177477672,45.4030133935649,56.172868559235,83.5001720295213,55.972361466248,57.2299356067749,83.1502863544126,69.6997904270577
